ex-idx ,doc-url,doc-url-hash,model-name,output,INT,INT & AIS,Flagged,Q1,Q2,# agree (INT),# agree (AIS)
892:7,NA,NA,wow-dodeca,"disc golf (also called ""frisbee golf"" or sometimes ""frolf"") is a flying disc sport in which players throw a disc at a target, and is played using rules similar to golf.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
139:7,NA,NA,wow-dodeca,meningitis is a rash caused by meningococcal bacteria.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
134:5,NA,NA,wow-dodeca,"i didnt know that the seattle area was previously inhabited by native americans for at least 4, 000 years before the first permanent european settlers",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
191:4,NA,NA,wow-dinan_et_al,"i'm not sure, but they are native to north america and north america.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
157:2,NA,NA,wow-controlled_t5,the skateboarding market is worth $4.8 billion annually with 11.08 million active skateboarders in the world.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
905:7,NA,NA,wow-dinan_et_al,"they were ranked 57th by the rolling stone magazine ""rolling stone"" magazine.",0,0,0,"No, the response is unclear.",,2,-1
622:2,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that the laws of the lawyer can be traced to the jurisdiction.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
960:1,NA,NA,wow-reference,"i like it as well, vietamese cusine ecompasses the foods and beverages of vietnam",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
552:6,NA,NA,wow-t5,"reading is a means of language acquisition, communication, and of sharing information and ideas.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
22:3,NA,NA,wow-dinan_et_al,the nfl was formed in 1920.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
485:5,NA,NA,wow-t5,well there were 3 hundred hand-built polo white corvette convertibles produced for the 1953 model year.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,3
951:2,NA,NA,wow-controlled_t5,it is the oldest form of smoking.,0,0,1,,,-1,-1
189:4,NA,NA,wow-reference,the skunk is historically used as an insult started 1841.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
50:7,NA,NA,wow-reference,"well, as a part of the waitstaff, you'll be receiving tips, which can either make up just a minor or even major part of your earnings. it's hard to say, as customs around tipping vary greatly from country to country.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
381:4,NA,NA,wow-dodeca,it is made from wheat flour.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
252:3,NA,NA,wow-controlled_t5,there is no industry-wide standard for the difference between super and mega yachts.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
181:7,NA,NA,wow-t5,"i like the ipx, it is the worlds largest supplier of athletic shoes and apparel and a major manufacturer of sports equipment",0,0,1,,,-1,-1
944:7,NA,NA,wow-dodeca,"rock music is a broad genre of popular music that originated as ""rock and roll"" in the united states in the early 1950s",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
622:6,NA,NA,wow-t5,"yes, i'm sure it's a different job. in the united states, the compensation of the executive is distinguished by the forms it takes.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
724:5,NA,NA,wow-reference,oh okay i see. im not fond of the ground version of the meat so i dont like ground turkey either lol. i have never been to a butcher but i know that cuts of beef are initally seperated from the carcass during the butchering,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
279:1,NA,NA,wow-dinan_et_al,"i have not, but i know it's a british british bulldog.",0,0,0,"No, the response is unclear.",,4,-1
79:5,NA,NA,wow-reference,"classical music is art music, it is rooted in traditions of western culture, in liturgical and secular senses",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
371:9,NA,NA,wow-controlled_t5,"yes, the factory in queens supplies the americas and the factory in hamburg supplies the rest of the world.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
359:1,NA,NA,wow-t5,"yes i do! it is a good way to learn to use graphite pencils, pen and ink, inked brushes, wax colored pencils, crayons, charcoal, chalk, pastels, various kinds of erasers, markers, styluses, various metals (such as silverpoint) and electronic drawing.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
502:2,NA,NA,wow-reference,it is the fifth most populous scity in new york,1,1,0,"Yes, I understand it.","Yes, fully attributable.",2,2
787:4,NA,NA,wow-controlled_t5,yes. japanese whaling began around the 12th century.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
839:6,NA,NA,wow-reference,"surprisingly, for being the largest city in both the state of washington and the pnw region of north america, it didn't feel crowded like new york city would.",1,0,0,"Yes, I understand it.","No, not fully attributable.",4,4
384:1,NA,NA,wow-reference,"skateboarding seems very dangerous, especially when trying to perform tricks using a skateboard.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
890:5,NA,NA,wow-dodeca,"a professional or researcher is a psychologist and can be classified as a social, behavioral, or cognitive scientist.",0,0,1,,,-1,-1
363:6,NA,NA,wow-reference,well i think the coolest are the electric guitars. they use one or more pickups to convert the string vibrations into electric signals. examples are the fender stratocaster or the gibson les paul,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
500:2,NA,NA,wow-t5,"yes, they are very comfortable and good for your eyes.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
800:1,NA,NA,wow-reference,"i have only surfed for a couple of times in my life, waves suitable for surfing are primarily found in the ocean",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
891:8,NA,NA,wow-controlled_t5,the raptors are a member club of the leagues eastern conference atlantic division,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
761:2,NA,NA,wow-t5,i want to go shopping for some things. i like that they offer a variety of goods and are able to sell them for money or other goods.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
257:3,NA,NA,wow-t5,i have a cat. i have a dog and i have a cat. i don't think i'm too scared. i just feel ashamed.,0,0,0,"No, the response is unclear.","No, not fully attributable.",3,-1
427:7,NA,NA,wow-t5,i agree. it's hard to be sure that the youth isn't a problem. it's always trying to be better at it.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
157:4,NA,NA,wow-dodeca,"in 2016, it was announced that skateboarding will be represented at the 2020 olympic games in tokyo, japan.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
62:2,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that it's been around for a long time. it's been around for a long time.",1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
382:3,NA,NA,wow-controlled_t5,it's been an event at the winter olympic games since 1936.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
729:7,NA,NA,wow-t5,"i think so, and they have resorts, camps, hotels, and restaurants nearby.",0,0,1,,,-1,-1
501:1,NA,NA,wow-t5,"yes, i know blackjack is a card game between usually several players and a dealer.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
205:3,NA,NA,wow-dinan_et_al,"well, it's a science that uses ultrasound, ultrasound, computed tomography, and mri's.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
926:4,NA,NA,wow-reference,i am not sure but i do know dana white is the president of the ufc,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
36:5,NA,NA,wow-reference,i'm really liking their originals. they started production of those in 2013.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
859:2,NA,NA,wow-reference,"is crazy. the protocols and practices of dating, and the terms used to describe it, vary considerably from country to country",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
436:1,NA,NA,wow-dinan_et_al,"yes, i love swimming! it's the natural buoyancy of the human body.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
844:2,NA,NA,wow-dodeca,it is an acronym for video game genre where the player controls the actions of a character (and / or several party members) immersed in some well-defined world.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
641:3,NA,NA,wow-controlled_t5,it's estimated that about 2–5% of the general population suffers from acrophobia.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
930:4,NA,NA,wow-t5,"i did not. in 2009, almost 3.5 million students attended public primary schools.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
482:4,NA,NA,wow-dodeca,"well, the term ""pizza"" was first recorded in a latin manuscript from the southern italy town of gaeta in lazio, on the border with campania.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
270:5,NA,NA,wow-dodeca,"i haven't tried baking fresh bread yet, but i'm sure it'll be good. heat travels through the dough and it transforms batters and doughs into baked goods.",1,0,0,"Yes, I understand it.","No, not fully attributable.",2,2
511:7,NA,NA,wow-dinan_et_al,"i'm not sure, but i do know that it's a type of outdoor activity where you live.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
30:1,NA,NA,wow-controlled_t5,"yes, but you can play three-on-three, two-on-two, and one-on-one competitions.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
279:1,NA,NA,wow-dodeca,"i have never seen an english bulldog, but i know that bulldogs have a long standing association with british culture.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
402:2,NA,NA,wow-dodeca,progressive rock is one of my favorite genres.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
493:4,NA,NA,wow-dinan_et_al,"i've never been to the world cup, but i'm a fan of the fifa world cup.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
469:3,NA,NA,wow-dodeca,"i don't follow any other teams, but i know that basketball is a limited-contact sport played on a rectangular court.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
911:3,NA,NA,wow-controlled_t5,"they were mainly speaking the old norse language, who raided and traded from their northern european homelands across wide areas of northern, central, eastern and western europe, during the late 8th to late 11th centuries.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
606:8,NA,NA,wow-t5,"in 2010-2011, north america and europe did not produce enough sugar from sugar beets to meet overall demand for sugar",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
450:7,NA,NA,wow-dodeca,"you can also do bodybuilding, weightlifting, powerlifting, and strongman.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
365:7,NA,NA,wow-reference,i can really recall. i do know that the last of the mohicans received nearly universal praise and commercial success during its run in the box-office.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
593:2,NA,NA,wow-dodeca,people are unable to control either the thoughts or the activities for more than a short period of time.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
844:6,NA,NA,wow-dodeca,table role playing is where the participants assume the roles of characters and create stories.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
719:4,NA,NA,wow-dinan_et_al,it is the capital of texas,1,0,0,"Yes, I understand it.","No, not fully attributable.",3,3
79:1,NA,NA,wow-controlled_t5,"the central norms of this tradition became codified between 1550 and 1900, which is known as the common-practice period.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",2,2
8:3,NA,NA,wow-dodeca,"according to surveys in europe and the u. s., purple is the color most often associated with royalty, magic, mystery and piety.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
8:3,NA,NA,wow-t5,"i do not know if it has any historical uses but i do know that it is associated with royalty, magic, mystery and piety.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
278:7,NA,NA,wow-dodeca,"well, individuals and corporations are directly taxable, and estates and trusts may be taxable on undistributed income.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,4
605:5,NA,NA,wow-reference,they were first described in 1768 by an austrian naturalist.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
333:3,NA,NA,wow-dodeca,"common activities include hand washing, counting of things, and checking to see if a door is locked.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
774:2,NA,NA,wow-controlled_t5,it was a comedy film directed by brian robbins.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
418:4,NA,NA,wow-t5,well the kayak was originally created for hunting and fishing.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
