ex-idx,doc-url,doc-url-hash,model-name,output,INT,INT & AIS,Flagged,Q1,Q2,# agree (INT),# agree (AIS)
2411:2,http://web.archive.org/web/20200430213932id_/https://en.wikipedia.org/wiki/American_Bulldog_p0,NA,t5-base-no-evidence,the american bulldog has distinctive half-erect pendant-shaped ears and a strong jaw.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1439:3,http://web.archive.org/web/20191220201731id_/https://en.wikipedia.org/wiki/Skinny_Puppy_p27,NA,t5-small-pretrained,skinny puppy,0,0,0,"No, the response is unclear.",,5,-1
185:3,http://web.archive.org/web/20191210234931id_/https://en.wikipedia.org/wiki/Gaelic_Ireland_p12,NA,t5-base-no-evidence,after the 5th century some monasteries became the heart of small monastic towns.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
427:1,http://web.archive.org/web/20191213013004id_/https://en.wikipedia.org/wiki/John_Mayer_p27,NA,t5-base-no-evidence,a charity john mayer works for?,0,0,0,"No, the response is unclear.",,5,-1
712:1,http://web.archive.org/web/20191123235325id_/https://en.wikipedia.org/wiki/Jos%C3%A9_Mart%C3%AD_p14,NA,t5-small-pretrained,montecristi,0,0,0,"No, the response is unclear.",,5,-1
1058:1,http://web.archive.org/web/20191113042701id_/https://en.wikipedia.org/wiki/Steffi_Graf_p22,NA,t5-small-no-evidence,when did steffi graf start her post career exhibition matches?,0,0,0,"No, the response is unclear.",,5,-1
504:1,http://web.archive.org/web/20191127204530id_/https://en.wikipedia.org/wiki/Imran_Khan_p7,NA,t5-base-no-evidence,imran khan is a british politician.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
133:2,http://www.radioswissclassic.ch/en/music-database/orchestra/126825a7a5815329be66a3b87354ba145cbe1c/biography_p11,NA,t5-base-no-evidence,"in july 2004,",0,0,0,"No, the response is unclear.",,5,-1
111:2,http://web.archive.org/web/20191105085148id_/https://en.wikipedia.org/wiki/Disturbed_(band)_p5,NA,t5-small-pretrained,disturbed,0,0,0,"No, the response is unclear.",,5,-1
2283:3,http://web.archive.org/web/20191220004057id_/https://en.wikipedia.org/wiki/Edmonton_Oilers_p0,NA,t5-base-pretrained,alberta,0,0,0,"No, the response is unclear.",,5,-1
1880:1,http://web.archive.org/web/20191206151628id_/https://en.wikipedia.org/wiki/Oromo_people_p4,NA,t5-small-no-evidence,was significant during the pre-19th century for the oromo people?,0,0,0,"No, the response is unclear.",,5,-1
1856:3,http://web.archive.org/web/20191202210452id_/https://en.wikipedia.org/wiki/Dana_Rohrabacher_p25,NA,t5-base-no-evidence,dana rohrabacher doubts that global warming is caused by humans.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1986:3,https://gotirupati.com/ghati-subramanya-abhishekam/comment-page-5/_p0,NA,t5-base-no-evidence,there is no railway station in meghalaya.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1802:1,http://web.archive.org/web/20191101163737id_/https://en.wikipedia.org/wiki/Albert_Ayler_p7,NA,t5-base-pretrained,untraditional personal saxophone style,0,0,0,"No, the response is unclear.",,4,-1
76:3,http://web.archive.org/web/20191212230211id_/https://en.wikipedia.org/wiki/Literary_genre_p0,NA,t5-base-no-evidence,"setting, plot, characterization, conflict, point of view, theme, and tone.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
301:3,http://web.archive.org/web/20190930231303id_/https://en.wikipedia.org/wiki/Carl_Lewis_p7,NA,t5-small-pretrained,the international association of athletics federations (iaaf) organized the first world championships in 1983 .,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1605:3,http://web.archive.org/web/20200117170109id_/https://en.wikipedia.org/wiki/Allen_Toussaint_p1,NA,t5-small-no-evidence,"allen toussaint played in a band, the flamingos, with the guitarist snooks eaglin, before dropping out of school.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1211:1,http://web.archive.org/web/20191114222900id_/https://en.wikipedia.org/wiki/Greg_LeMond_p2,NA,t5-small-pretrained,"lakewood, california",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1661:2,http://web.archive.org/web/20200102121036id_/https://en.wikipedia.org/wiki/Testament_(band)_p10,NA,t5-base-no-evidence,"on july 14, 2011, it was announced that the eleventh studio album by the band testament would be called dark roots of earth, which was released on july 27, 2012.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1914:3,http://web.archive.org/web/20191221190414id_/https://www.ancient.eu/Timbuktu/_p6,NA,t5-small-pretrained,timbuktu,0,0,0,"No, the response is unclear.",,5,-1
694:1,http://web.archive.org/web/20210316142457id_/https://en.wikipedia.org/wiki/Good_News_from_the_Next_World_p0,NA,t5-small-no-evidence,good news from the new world?,0,0,0,"No, the response is unclear.",,5,-1
2125:2,https://wikivisually.com/wiki/Wah_Ching_p15,NA,t5-base-no-evidence,simplified characters remain dominant in hong kong.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
618:1,http://web.archive.org/web/20191020170743id_/https://en.wikipedia.org/wiki/Edge_(wrestler)_p4,NA,t5-small-no-evidence,wrestler edge do in 1996??,0,0,0,"No, the response is unclear.",,5,-1
1631:1,http://web.archive.org/web/20191126211057id_/https://en.wikipedia.org/wiki/Voltaire_p4,NA,t5-base-pretrained,1718,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1058:1,http://web.archive.org/web/20191113042701id_/https://en.wikipedia.org/wiki/Steffi_Graf_p22,NA,t5-small-pretrained,2000,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1678:3,http://web.archive.org/web/20190420114036id_/https://en.wikipedia.org/wiki/Dancing_Undercover_p3,NA,t5-base-no-evidence,"in 1980, to increase their chances of landing a recording contract with a major label, ratt recorded a single dr. rock/drivin' on e.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
2319:1,http://web.archive.org/web/20190823113356id_/https://www.visitisleofwight.co.uk/information/frequently-asked-questions_p4,NA,t5-small-no-evidence,the name isle of wight.,0,0,0,"No, the response is unclear.",,5,-1
1744:4,http://1-dot-name-meaning.appspot.com/boy/Phillip_p4,NA,t5-small-no-evidence,"after winning american idol on may 23, 2012, phillip phillips went on the american idol live tour with the rest of the top 10 finishers of season 11.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
320:1,http://web.archive.org/web/20190926234154id_/https://en.wikipedia.org/wiki/Yip_Harburg_p2,NA,t5-base-no-evidence,what did yip harburg do in hollywood?,0,0,0,"No, the response is unclear.",,5,-1
1439:3,http://web.archive.org/web/20191220201731id_/https://en.wikipedia.org/wiki/Skinny_Puppy_p27,NA,t5-base-no-evidence,skinny puppy's live performances began?,0,0,0,"No, the response is unclear.",,5,-1
769:2,http://web.archive.org/web/20200517103520id_/https://en.wikipedia.org/wiki/Sugizo_p7,NA,t5-base-pretrained,sugizo,0,0,0,"No, the response is unclear.",,5,-1
986:3,http://web.archive.org/web/20191012160810id_/https://en.wikipedia.org/wiki/Ai_Kago_p4,NA,t5-small-pretrained,kago began dating restaurant owner haruhiko ando,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1699:3,https://wiki2.org/en/The_Allman_Brothers_p8,NA,t5-small-no-evidence,at fillmore east is the first live album by american rock band the allman brothers band.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
528:3,http://web.archive.org/web/20191130222406id_/https://en.wikipedia.org/wiki/John_W._Campbell_p11,NA,t5-small-no-evidence,in the 1930s john w. campbell became interested in joseph rhine's theories about esp.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
971:1,http://votersedge.nbcchicago.com/il/en/ballot/election/area/43/contests/contest/12572?election_authority_id=117_p2,NA,t5-base-no-evidence,tim kaine attended law school?,0,0,0,"No, the response is unclear.",,5,-1
2725:1,http://link.winneconnelibrary.org/portal/Batman-v-Superman--dawn-of-justice-Warner-Bros./leqWH7c0g20/_p0,NA,t5-small-pretrained,"zack snyder, (dvd)",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
729:2,http://web.archive.org/web/20191031001513id_/https://en.wikipedia.org/wiki/Mark_Henry_p13,NA,t5-small-pretrained,nation of domination,0,0,0,"No, the response is unclear.",,5,-1
886:3,http://web.archive.org/web/20191202172341id_/https://en.wikipedia.org/wiki/Ned_Kelly_p9,NA,t5-base-pretrained,what did ned kelly do?,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
451:1,http://web.archive.org/web/20191219104559id_/https://en.wikipedia.org/wiki/Vlade_Divac_p7,NA,t5-small-no-evidence,national team was vlade divac in?,0,0,0,"No, the response is unclear.",,5,-1
111:2,http://web.archive.org/web/20191105085148id_/https://en.wikipedia.org/wiki/Disturbed_(band)_p5,NA,t5-small-no-evidence,it is the band disturbed's fourth studio album.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
785:1,http://web.archive.org/web/20191102033258id_/https://en.wikipedia.org/wiki/Art_Bell_p4,NA,t5-small-no-evidence,art bell screen calls?,0,0,0,"No, the response is unclear.",,5,-1
2489:1,http://web.archive.org/web/20190805185700id_/https://en.wikipedia.org/wiki/Gilmore_Girls_(season_6)_p3,NA,t5-base-pretrained,lorelai and luke begin making plans for their future . lorelai and luke begin making plans for their future .,0,0,0,"No, the response is unclear.",,5,-1
2411:2,http://web.archive.org/web/20200430213932id_/https://en.wikipedia.org/wiki/American_Bulldog_p0,NA,t5-base-pretrained,american bulldog,0,0,0,"No, the response is unclear.",,5,-1
504:1,http://web.archive.org/web/20191127204530id_/https://en.wikipedia.org/wiki/Imran_Khan_p7,NA,t5-small-no-evidence,how old was imran khan at the height of his career?,0,0,0,"No, the response is unclear.",,5,-1
1544:2,http://web.archive.org/web/20191122062000id_/https://en.wikipedia.org/wiki/Riddler_p15,NA,t5-base-pretrained,"riddler returns to villainy in tony daniel 's ""life after death""",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,3
1386:3,http://web.archive.org/web/20191201011232id_/https://en.wikipedia.org/wiki/Charles_Baudelaire_p7,NA,t5-small-no-evidence,charles baudelaire died on 31 august 1867.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1576:2,http://web.archive.org/web/20191202170520id_/https://en.wikipedia.org/wiki/Hans_Holbein_the_Younger_p6,NA,t5-base-no-evidence,basel was where hans holbein the younger worked as a young artist and where he bought a house in st johanns-vorstadt.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,4
947:2,http://web.archive.org/web/20191104020425id_/https://en.wikipedia.org/wiki/Parliament-Funkadelic_p0,NA,t5-small-no-evidence,parliament-funkadelic is an american funk music collective of rotating musicians headed by george clinton.,1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
1661:2,http://web.archive.org/web/20200102121036id_/https://en.wikipedia.org/wiki/Testament_(band)_p10,NA,t5-small-pretrained,"testament began recording their tenth studio album on june 20, 2011. paul bostaph was unable to take part in the recording due to a ""serious injury""",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
2577:3,http://web.archive.org/web/20191224144619id_/https://en.wikipedia.org/wiki/Powers_of_the_United_States_Congress_p0,NA,t5-small-pretrained,imposts,0,0,0,"No, the response is unclear.",,5,-1
2528:3,http://web.archive.org/web/20190726051932id_/https://en.wikipedia.org/wiki/F%C3%A9nix_(Nicky_Jam_album)_p0,NA,t5-small-pretrained,"wikipedia centralnotice fénix (nicky jam album) from wikipedia, the free encyclopedia jump to search ""el ganador"" redirects here . for the 2017 american television series, see el ganador (tv series) .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",4,3
1054:2,http://web.archive.org/web/20191218032935id_/https://en.wikipedia.org/wiki/James_Watt_p15,NA,t5-base-pretrained,workshop,0,0,0,"No, the response is unclear.",,5,-1
506:1,http://web.archive.org/web/20191222213556id_/https://en.wikipedia.org/wiki/Harold_Shipman_p1,NA,t5-small-pretrained,"harold frederick shipman committed suicide on 13 january 2004, one day prior to his 58th birthday, by hanging himself in his cell at wakefield prison .",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,4
1498:2,http://web.archive.org/web/20160924150044id_/https://en.wikipedia.org/wiki/History_(The_Verve_song)_p0,NA,t5-small-pretrained,a northern soul,0,0,0,"No, the response is unclear.",,5,-1
1113:2,http://web.archive.org/web/20190819050602id_/https://en.wikipedia.org/wiki/Pete_Pihos_p7,NA,t5-small-no-evidence,pete pihos was selected by the philadelphia eagles in 1945 and 1946.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
1498:2,http://web.archive.org/web/20160924150044id_/https://en.wikipedia.org/wiki/History_(The_Verve_song)_p0,NA,t5-base-no-evidence,"the album reached the uk top 20 in july, but ashcroft broke up the band three months later, just before history.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
446:1,http://web.archive.org/web/20191216051116id_/https://en.wikipedia.org/wiki/Jeff_Dunham_p8,NA,t5-base-no-evidence,jeff dunham's first comedy central special?,0,0,0,"No, the response is unclear.",,5,-1
133:2,http://www.radioswissclassic.ch/en/music-database/orchestra/126825a7a5815329be66a3b87354ba145cbe1c/biography_p11,NA,t5-small-pretrained,"rebel, sweetheart",0,0,0,"No, the response is unclear.",,5,-1
1025:4,http://web.archive.org/web/20191105231435id_/https://en.wikipedia.org/wiki/Sandman_(Wesley_Dodds)_p5,NA,t5-base-no-evidence,wesley dodds and his jsa teammates engage in an eternal battle that would allow the universe to continue its existence.,1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
61:2,http://web.archive.org/web/20191201191845id_/https://en.wikipedia.org/wiki/Avengers_(comics)_p0,NA,t5-base-no-evidence,"labeled earth's mightiest heroes, the avengers originally consisted of ant-man, the hulk, iron man, thor, and the wasp.",1,1,0,"Yes, I understand it.","Yes, fully attributable.",5,5
429:2,http://web.archive.org/web/20190319102849id_/https://en.wikipedia.org/wiki/My_Happiness_(Powderfinger_song)_p4,NA,t5-small-no-evidence,"when did the band, powderfinger go on tour for their song my happiness??",0,0,0,"No, the response is unclear.",,4,-1
111:2,http://web.archive.org/web/20191105085148id_/https://en.wikipedia.org/wiki/Disturbed_(band)_p5,NA,t5-base-pretrained,indestructible,0,0,0,"No, the response is unclear.",,5,-1
1422:2,http://web.archive.org/web/20191217184736id_/https://en.wikipedia.org/wiki/Johnny_Carson_p4,NA,t5-small-pretrained,carson hosted abc-tv 's who do you trust? (1957–1962),0,0,0,"No, the response is unclear.",,4,-1
2661:1,http://web.archive.org/web/20191128191627id_/https://en.wikipedia.org/wiki/Liverpool_F.C._p12,NA,t5-small-no-evidence,musical has the song,0,0,0,"No, the response is unclear.",,5,-1
1422:2,http://web.archive.org/web/20191217184736id_/https://en.wikipedia.org/wiki/Johnny_Carson_p4,NA,t5-base-pretrained,who do you trust?,0,0,0,"No, the response is unclear.",,5,-1
1138:3,http://web.archive.org/web/20191211172403id_/https://en.wikipedia.org/wiki/Big_Star_p14,NA,t5-small-no-evidence,"since december 2010, several surviving big star members have appeared in live tribute performances of the album third/sister lovers, under the billing big star's third.",1,0,0,"Yes, I understand it.","No, not fully attributable.",5,5
2574:1,http://web.archive.org/web/20191224184627id_/https://en.wikipedia.org/wiki/That%27s_What_I_Like_(Bruno_Mars_song)_p0,NA,t5-small-no-evidence,i like bruno mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars mars,0,0,0,"No, the response is unclear.",,5,-1
965:1,http://web.archive.org/web/20191122184645id_/https://en.wikipedia.org/wiki/Edward_Weston_p27,NA,t5-small-pretrained,weston,0,0,0,"No, the response is unclear.",,5,-1
